"","ID.x","DataElem","Theme","QuesID","Response","MaturityVar","PointValue","PtVal_int","ID.y","unite.","VarID","VarID.condnsd","VarName","Field.Question","Drop"
"1217",125,"Water body shorelines","Hydrography",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1218",139,"Aquatic Habitat","Bioscience",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1219",140,"anadromous fish abundance","Bioscience",51,"Managed",1,"4",4,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1220",141,"Geology","Geoscience",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1221",149,"Wildlife Species Habitat Suitability maps","Bioscience",51,"Repeatable",1,"2",2,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1222",150,"fish stock status","Bioscience",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1223",151,"hatchery release locations","Bioscience",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1224",158,"Land Use","LULC",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1225",162,"Debris Flow Hazard Zone","Hazards",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1226",164,"hazards/earthquake hazard","Hazards",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1227",172,"Hazardous Materials Sites","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1228",174,"precipitation - 24-hour intensity","Climate",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1229",179,"snowfall - monthly & annual","Climate",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1230",180,"snow water equivalent","Climate",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1231",183,"soil freeze depth","Climate",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1232",185,"wind flow - monthly","Climate",51,"Repeatable",1,"2",2,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1233",187,"cloud cover - monthly average","Climate",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1234",197,"Emergency Reference Data Stations","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1235",200,"Public Safety Station Locations","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1236",207,"Schools","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1237",210,"commercial datasets","Climate",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1238",212,"precipitation - historic monthly","Climate",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1239",222,"Emergency Facilities","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1240",224,"State Police Operations","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1241",228,"temperature - historic monthly max & min","Climate",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1242",254,"Naturally Occurring Hazardous Materials","Hazards",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1243",3,"Taxlots","Cadastral",51,"Managed",1,"4",4,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1244",45,"Oil Spill Geographic Response Areas","Admin Bnds",51,"Repeatable",1,"2",2,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1245",67,"Urban Growth Boundaries","Admin Bnds",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1246",83,"Cities","Preparedness",51,"Optimized",1,"5",5,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1247",89,"Health Care Facilities","Preparedness",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1248",92,"Commercial Key Assets","Preparedness",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1249",94,"Road centerlines","Transportation",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1250",10,"City & County Comprehensive Plans","Admin Bnds",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1251",101,"Oregon Zoning","Admin Bnds",52,"Well established",1,"4",4,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1252",108,"Military Facilities","Preparedness",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1253",11,"City Limits","Admin Bnds",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1254",114,"0.5-meter DOQs","Imagery",52,"Under development",1,"1",1,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1255",115,"1-meter DOQs","Imagery",52,"Well established",1,"4",4,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1256",118,"Digital evelation models","Elevation",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1257",119,"Elevation Contours","Elevation",52,"Progressing",1,"3",3,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1258",121,"Aspect","Elevation",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1259",122,"Nearshore and Estuarine Bathymetry","Elevation",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1260",123,"watercourses","Hydrography",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1261",124,"water bodies","Hydrography",52,"Progressing",1,"3",3,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1262",125,"Water body shorelines","Hydrography",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1263",127,"hydrologic units (1st-6th fields)","Hydrography",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1264",128,"water supply & transmission facilities","Utilities",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1265",129,"electric generation & transmission facilities","Utilities",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1266",13,"air quality maintenance areas","Admin Bnds",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1267",13,"Vehicle Inspection Areas","Admin Bnds",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1268",139,"Aquatic Habitat","Bioscience",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1269",140,"anadromous fish abundance","Bioscience",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1270",140,"Anadromous Fish Abundance","Bioscience",52,"Under development",1,"1",1,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1271",141,"Geology","Geoscience",52,"Well established",1,"4",4,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1272",142,"Soil","Geoscience",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1273",143,"Geomorphology","Geoscience",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1274",145,"anadromous fish habitat distributions","Bioscience",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1275",146,"Existing Vegetation","Bioscience",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1276",146,"Wildlife Habitats","Bioscience",52,"Well established",1,"4",4,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1277",149,"Wildlife Species Habitat Suitability maps","Bioscience",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1278",150,"fish stock status","Bioscience",52,"Under development",1,"1",1,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1279",151,"hatchery release locations","Bioscience",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1280",158,"Land Use","LULC",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1281",162,"Debris Flow Hazard Zone","Hazards",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1282",164,"hazards/earthquake hazard","Hazards",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1283",167,"Tsunami inundation zone","Hazards",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1284",172,"Hazardous Materials Sites","Preparedness",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1285",174,"precipitation - 24-hour intensity","Climate",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1286",177,"Temperature - monthly and annual normals","Climate",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1287",178,"temperature - mean first/last 32 deg F dates","Climate",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1288",179,"snowfall - monthly & annual","Climate",52,"Fully implemented",1,"5",5,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1289",180,"snow water equivalent","Climate",52,"Well established",1,"4",4,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1290",181,"temperature - historic daily max &min","Climate",52,"Under development",1,"1",1,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1291",183,"soil freeze depth","Climate",52,"Under development",1,"1",1,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1292",184,"temperature ranges","Climate",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
"1293",185,"wind flow - monthly","Climate",52,"None",1,"0",0,1001,1,226,105,"EvalNeed","QID 029 Is there a process to determine if the dataset meets user needs?",0
